Source Name	Comment [ENA_SAMPLE]	Comment [BioSD_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics[organism part]	Characteristics[sex]	Characteristics[developmental stage]	Characteristics [cell type]	Characteristics [genotype]	Characteristics [single cell quality]	Characteristics [submitted single cell quality]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment [UMI barcode]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Protocol REF	Protocol REF	Assay Name	Comment[technical replicate group]	Technology Type	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
GSM2670055 1	SRS2287166	SAMN07246290	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_712-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670055 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3459	P-GSE100058-5	P-GSE100058-6	GSM2670055	not applicable	sequencing assay	SRX2921310	NextSeq 550 (Drosophila melanogaster)	SRR5686524_1.fastq.gz	SRR5686524	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686524/SRR5686524_1.fastq.gz	N335Barcode_712-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670054 1	SRS2287171	SAMN07246291	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_711-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670054 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3460	P-GSE100058-5	P-GSE100058-6	GSM2670054	not applicable	sequencing assay	SRX2921309	NextSeq 550 (Drosophila melanogaster)	SRR5686523_2.fastq.gz	SRR5686523	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686523/SRR5686523_2.fastq.gz	N335Barcode_711-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670054 1	SRS2287171	SAMN07246291	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_711-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670054 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3461	P-GSE100058-5	P-GSE100058-6	GSM2670054	not applicable	sequencing assay	SRX2921309	NextSeq 550 (Drosophila melanogaster)	SRR5686523_1.fastq.gz	SRR5686523	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686523/SRR5686523_1.fastq.gz	N335Barcode_711-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670053 1	SRS2287163	SAMN07246292	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_710-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670053 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3462	P-GSE100058-5	P-GSE100058-6	GSM2670053	not applicable	sequencing assay	SRX2921308	NextSeq 550 (Drosophila melanogaster)	SRR5686522_2.fastq.gz	SRR5686522	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686522/SRR5686522_2.fastq.gz	N335Barcode_710-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670053 1	SRS2287163	SAMN07246292	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_710-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670053 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3463	P-GSE100058-5	P-GSE100058-6	GSM2670053	not applicable	sequencing assay	SRX2921308	NextSeq 550 (Drosophila melanogaster)	SRR5686522_1.fastq.gz	SRR5686522	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686522/SRR5686522_1.fastq.gz	N335Barcode_710-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670059 1	SRS2287178	SAMN07246293	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_718-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670059 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3450	P-GSE100058-5	P-GSE100058-6	GSM2670059	not applicable	sequencing assay	SRX2921314	NextSeq 550 (Drosophila melanogaster)	SRR5686528_2.fastq.gz	SRR5686528	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686528/SRR5686528_2.fastq.gz	N335Barcode_718-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670059 1	SRS2287178	SAMN07246293	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_718-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670059 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3451	P-GSE100058-5	P-GSE100058-6	GSM2670059	not applicable	sequencing assay	SRX2921314	NextSeq 550 (Drosophila melanogaster)	SRR5686528_1.fastq.gz	SRR5686528	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686528/SRR5686528_1.fastq.gz	N335Barcode_718-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670058 1	SRS2287172	SAMN07246294	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_716-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670058 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3452	P-GSE100058-5	P-GSE100058-6	GSM2670058	not applicable	sequencing assay	SRX2921313	NextSeq 550 (Drosophila melanogaster)	SRR5686527_2.fastq.gz	SRR5686527	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686527/SRR5686527_2.fastq.gz	N335Barcode_716-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670058 1	SRS2287172	SAMN07246294	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_716-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670058 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3453	P-GSE100058-5	P-GSE100058-6	GSM2670058	not applicable	sequencing assay	SRX2921313	NextSeq 550 (Drosophila melanogaster)	SRR5686527_1.fastq.gz	SRR5686527	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686527/SRR5686527_1.fastq.gz	N335Barcode_716-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670057 1	SRS2287170	SAMN07246295	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_715-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670057 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3454	P-GSE100058-5	P-GSE100058-6	GSM2670057	not applicable	sequencing assay	SRX2921312	NextSeq 550 (Drosophila melanogaster)	SRR5686526_2.fastq.gz	SRR5686526	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686526/SRR5686526_2.fastq.gz	N335Barcode_715-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670057 1	SRS2287170	SAMN07246295	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_715-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670057 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3455	P-GSE100058-5	P-GSE100058-6	GSM2670057	not applicable	sequencing assay	SRX2921312	NextSeq 550 (Drosophila melanogaster)	SRR5686526_1.fastq.gz	SRR5686526	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686526/SRR5686526_1.fastq.gz	N335Barcode_715-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670122 1	SRS2287239	SAMN07246296	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_705-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670122 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3324	P-GSE100058-5	P-GSE100058-6	GSM2670122	not applicable	sequencing assay	SRX2921377	NextSeq 550 (Drosophila melanogaster)	SRR5686591_2.fastq.gz	SRR5686591	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686591/SRR5686591_2.fastq.gz	N335Barcode_705-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670122 1	SRS2287239	SAMN07246296	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_705-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670122 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3325	P-GSE100058-5	P-GSE100058-6	GSM2670122	not applicable	sequencing assay	SRX2921377	NextSeq 550 (Drosophila melanogaster)	SRR5686591_1.fastq.gz	SRR5686591	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686591/SRR5686591_1.fastq.gz	N335Barcode_705-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670121 1	SRS2287237	SAMN07246297	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_704-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670121 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3326	P-GSE100058-5	P-GSE100058-6	GSM2670121	not applicable	sequencing assay	SRX2921376	NextSeq 550 (Drosophila melanogaster)	SRR5686590_2.fastq.gz	SRR5686590	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686590/SRR5686590_2.fastq.gz	N335Barcode_704-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670121 1	SRS2287237	SAMN07246297	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_704-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670121 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3327	P-GSE100058-5	P-GSE100058-6	GSM2670121	not applicable	sequencing assay	SRX2921376	NextSeq 550 (Drosophila melanogaster)	SRR5686590_1.fastq.gz	SRR5686590	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686590/SRR5686590_1.fastq.gz	N335Barcode_704-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670120 1	SRS2287236	SAMN07246298	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_703-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670120 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3328	P-GSE100058-5	P-GSE100058-6	GSM2670120	not applicable	sequencing assay	SRX2921375	NextSeq 550 (Drosophila melanogaster)	SRR5686589_2.fastq.gz	SRR5686589	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686589/SRR5686589_2.fastq.gz	N335Barcode_703-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670120 1	SRS2287236	SAMN07246298	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_703-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670120 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3329	P-GSE100058-5	P-GSE100058-6	GSM2670120	not applicable	sequencing assay	SRX2921375	NextSeq 550 (Drosophila melanogaster)	SRR5686589_1.fastq.gz	SRR5686589	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686589/SRR5686589_1.fastq.gz	N335Barcode_703-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670119 1	SRS2287232	SAMN07246299	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_702-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670119 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3330	P-GSE100058-5	P-GSE100058-6	GSM2670119	not applicable	sequencing assay	SRX2921374	NextSeq 550 (Drosophila melanogaster)	SRR5686588_2.fastq.gz	SRR5686588	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686588/SRR5686588_2.fastq.gz	N335Barcode_702-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670119 1	SRS2287232	SAMN07246299	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_702-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670119 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3331	P-GSE100058-5	P-GSE100058-6	GSM2670119	not applicable	sequencing assay	SRX2921374	NextSeq 550 (Drosophila melanogaster)	SRR5686588_1.fastq.gz	SRR5686588	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686588/SRR5686588_1.fastq.gz	N335Barcode_702-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670118 1	SRS2287231	SAMN07246300	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_701-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670118 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3332	P-GSE100058-5	P-GSE100058-6	GSM2670118	not applicable	sequencing assay	SRX2921373	NextSeq 550 (Drosophila melanogaster)	SRR5686587_2.fastq.gz	SRR5686587	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686587/SRR5686587_2.fastq.gz	N335Barcode_701-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670118 1	SRS2287231	SAMN07246300	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_701-506]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670118 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3333	P-GSE100058-5	P-GSE100058-6	GSM2670118	not applicable	sequencing assay	SRX2921373	NextSeq 550 (Drosophila melanogaster)	SRR5686587_1.fastq.gz	SRR5686587	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686587/SRR5686587_1.fastq.gz	N335Barcode_701-506	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670117 1	SRS2287230	SAMN07246301	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_729-516]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670117 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3334	P-GSE100058-5	P-GSE100058-6	GSM2670117	not applicable	sequencing assay	SRX2921372	NextSeq 550 (Drosophila melanogaster)	SRR5686586_2.fastq.gz	SRR5686586	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686586/SRR5686586_2.fastq.gz	N335Barcode_729-516	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670117 1	SRS2287230	SAMN07246301	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_729-516]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670117 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3335	P-GSE100058-5	P-GSE100058-6	GSM2670117	not applicable	sequencing assay	SRX2921372	NextSeq 550 (Drosophila melanogaster)	SRR5686586_1.fastq.gz	SRR5686586	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686586/SRR5686586_1.fastq.gz	N335Barcode_729-516	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670116 1	SRS2287233	SAMN07246302	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_728-516]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670116 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3336	P-GSE100058-5	P-GSE100058-6	GSM2670116	not applicable	sequencing assay	SRX2921371	NextSeq 550 (Drosophila melanogaster)	SRR5686585_2.fastq.gz	SRR5686585	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686585/SRR5686585_2.fastq.gz	N335Barcode_728-516	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670116 1	SRS2287233	SAMN07246302	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_728-516]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670116 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3337	P-GSE100058-5	P-GSE100058-6	GSM2670116	not applicable	sequencing assay	SRX2921371	NextSeq 550 (Drosophila melanogaster)	SRR5686585_1.fastq.gz	SRR5686585	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686585/SRR5686585_1.fastq.gz	N335Barcode_728-516	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
